sample_id,prefix_len,fp32_top1_logit,fp32_margin,int8_top1_logit,int8_margin,fp32_argmax_id,int8_argmax_id,margin_diff_abs
common_voice_de_18425445,7,9.986236572265625,0.8517513275146484,9.907109260559082,0.6961908340454102,1929,1929,0.15556049346923828
common_voice_de_18429351,16,13.253310203552246,0.7595338821411133,13.206765174865723,0.5751352310180664,4,4,0.18439865112304688
common_voice_de_18442083,0,12.520298957824707,0.2668418884277344,12.59019947052002,0.3610811233520508,146,146,0.0942392349243164
common_voice_de_18461292,8,11.313321113586426,1.3419876098632812,11.33965015411377,1.425644874572754,5138,5138,0.08365726470947266
common_voice_de_18462703,2,6.8877058029174805,0.17577648162841797,6.78124475479126,0.12422752380371094,99,99,0.05154895782470703
common_voice_de_18469860,19,7.740640163421631,0.3804769515991211,6.879493236541748,0.23418521881103516,318,318,0.14629173278808594
common_voice_de_18473869,7,13.274295806884766,0.5714340209960938,13.34062385559082,0.762965202331543,19,19,0.19153118133544922
common_voice_de_18497226,8,9.507524490356445,2.8905081748962402,9.671683311462402,2.398228645324707,3,3,0.4922795295715332
common_voice_de_18517525,0,13.56925106048584,1.237081527709961,13.504229545593262,1.118551254272461,200,200,0.1185302734375
common_voice_de_18527121,2,11.548481941223145,3.497260093688965,10.993746757507324,2.7681570053100586,22,22,0.7291030883789062
common_voice_de_18566375,0,12.726212501525879,0.03142738342285156,12.75992202758789,0.20477771759033203,4085,487,0.17335033416748047
common_voice_de_18569114,0,11.935036659240723,0.5534830093383789,11.47614860534668,0.15840816497802734,26618,131,0.39507484436035156
common_voice_de_18600019,3,13.36509895324707,1.414571762084961,13.213159561157227,1.253936767578125,3423,3423,0.16063499450683594
common_voice_de_18668634,12,12.333088874816895,0.3254585266113281,11.913138389587402,0.14250564575195312,4,2607,0.182952880859375
common_voice_de_18743211,4,14.378774642944336,0.118438720703125,14.255751609802246,0.25925731658935547,413,413,0.14081859588623047
common_voice_de_18750386,0,13.390077590942383,0.2403707504272461,13.413942337036133,0.5490055084228516,93,93,0.30863475799560547
common_voice_de_18789264,0,13.22484016418457,0.062073707580566406,13.037293434143066,0.04268836975097656,5892,295,0.019385337829589844
common_voice_de_18792420,2,12.510246276855469,0.17645645141601562,12.63546371459961,0.4968109130859375,33889,33889,0.3203544616699219
common_voice_de_18802834,6,13.020941734313965,1.6674680709838867,12.750814437866211,1.0685005187988281,12087,12087,0.5989675521850586
common_voice_de_18822923,3,11.2131929397583,2.439826011657715,11.025031089782715,2.2488250732421875,1430,1430,0.19100093841552734
common_voice_de_18833056,0,13.329294204711914,0.24445247650146484,13.428315162658691,0.1327829360961914,140,140,0.11166954040527344
common_voice_de_18838414,0,12.082921981811523,0.13423919677734375,12.038877487182617,0.3522768020629883,64,3704,0.21803760528564453
common_voice_de_18889639,5,14.122002601623535,1.7125768661499023,13.807347297668457,1.6040925979614258,14,14,0.10848426818847656
common_voice_de_18937481,10,13.45870590209961,0.6731996536254883,13.087281227111816,0.1404094696044922,52,5225,0.5327901840209961
common_voice_de_18944419,19,11.773093223571777,0.1428213119506836,11.887283325195312,0.26587867736816406,41,41,0.12305736541748047
common_voice_de_18985706,0,13.3883638381958,0.22211837768554688,13.411627769470215,0.03151893615722656,157,157,0.1905994415283203
common_voice_de_18989129,4,13.301216125488281,1.147953987121582,13.13159465789795,1.1625795364379883,52,52,0.01462554931640625
common_voice_de_18998787,14,8.568597793579102,0.7546753883361816,8.032878875732422,0.44567441940307617,35,35,0.30900096893310547
common_voice_de_19008202,2,10.79772663116455,1.293715476989746,10.951654434204102,1.2667732238769531,14895,14895,0.02694225311279297
common_voice_de_19035527,5,13.212434768676758,0.6884441375732422,13.364336013793945,0.6267013549804688,2059,2059,0.06174278259277344
